time	phase	flux	fluxerr			phase	flux		
2460553.780	0.328	1.000012	0.000337						
2460553.790	0.329	1.000305	0.000257						
2460553.800	0.330	1.000117	0.000265						
2460553.810	0.331	0.999916	0.000034						
2460553.820	0.332	1.000425	0.000045						
2460553.830	0.333	1.000116	0.000397						
2460553.840	0.334	1.000323	0.000132						
2460553.850	0.335	1.000253	0.000321						
2460553.860	0.336	1.000062	0.000189						
2460553.870	0.337	0.999950	0.000249						
2460553.880	0.338	1.000007	0.000028						
2460553.890	0.339	1.000475	0.000353						
2460553.900	0.340	1.000237	0.000216						
2460553.910	0.341	1.000263	0.000302						
2460553.920	0.342	1.000000	0.000456						
2460553.930	0.343	1.000251	0.000032						
2460553.940	0.344	1.000135	0.000348						
2460553.950	0.345	1.000115	0.000041						
2460553.960	0.346	1.000497	0.000286						
2460553.970	0.347	1.000149	0.000336						
2460553.980	0.348	1.000011	0.000362						
2460553.990	0.349	1.000195	0.000171						
2460554.000	0.350	1.000254	0.000029						
2460554.010	0.351	1.000080	0.000207						
2460554.020	0.352	1.000060	0.000481						
2460554.030	0.353	1.000279	0.000020						
2460554.040	0.354	1.000372	0.000228						
2460554.050	0.355	1.000068	0.000198						
2460554.060	0.356	0.999928	0.000013						
2460554.070	0.357	1.000136	0.000111						
2460554.080	0.358	1.000399	0.000135						
2460554.090	0.359	1.000336	0.000061						
2460554.100	0.360	1.000053	0.000422						
2460554.110	0.361	1.000089	0.000174						
2460554.120	0.362	0.999971	0.000350						
2460554.130	0.363	1.000303	0.000197						
2460554.140	0.364	1.000146	0.000267						
2460554.150	0.365	1.000400	0.000346						
2460554.160	0.366	1.000109	0.000254						
2460554.170	0.367	1.000318	0.000289						
2460554.180	0.368	0.999926	0.000145						
2460554.190	0.369	1.000334	0.000357						
2460554.200	0.370	1.000196	0.000215						
2460554.210	0.371	1.000036	0.000083						
2460554.220	0.372	1.000455	0.000401						
2460554.230	0.373	1.000194	0.000446						
2460554.240	0.374	1.000104	0.000083						
2460554.250	0.375	0.999903	0.000252						
2460554.260	0.376	1.000228	0.000202						
2460554.270	0.377	1.000137	0.000093						
2460554.280	0.378	1.000249	0.000379						
2460554.290	0.379	1.000352	0.000230						
2460554.300	0.380	0.999807	0.000085						
2460554.310	0.381	0.999915	0.000042						
2460554.320	0.382	1.000328	0.000317						
2460554.330	0.383	1.000390	0.000293						
2460554.340	0.384	1.000338	0.000022						
2460554.350	0.385	1.000106	0.000163						
2460554.360	0.386	1.000227	0.000225						
2460554.370	0.387	1.000107	0.000473						
2460554.380	0.388	1.000264	0.000132						
2460554.390	0.389	1.000466	0.000165						
2460554.400	0.390	1.000105	0.000330						
2460554.410	0.391	0.999979	0.000018						
2460554.420	0.392	1.000308	0.000449						
2460554.430	0.393	1.000152	0.000468						
2460554.440	0.394	1.000067	0.000111						
2460554.450	0.395	1.000429	0.000187						
2460554.460	0.396	1.000043	0.000073						
2460554.470	0.397	1.000305	0.000442						
2460554.480	0.398	1.000255	0.000013						
2460554.490	0.399	1.000233	0.000279						
2460554.500	0.400	1.000325	0.000124						
2460554.510	0.401	1.000290	0.000059						
2460554.520	0.402	1.000406	0.000418						
2460554.530	0.403	1.000237	0.000483						
2460554.540	0.404	1.000385	0.000151						
2460554.550	0.405	0.999876	0.000134						
2460554.560	0.406	0.999943	0.000063						
2460554.570	0.407	1.000244	0.000106						
2460554.580	0.408	1.000308	0.000318						
2460554.590	0.409	1.000183	0.000472						
2460554.600	0.410	1.000016	0.000176						
2460554.610	0.411	0.999964	0.000345						
2460554.620	0.412	1.000164	0.000278						
2460554.630	0.413	1.000286	0.000246						
2460554.640	0.414	1.000104	0.000471						
2460554.650	0.415	1.000105	0.000113						
2460554.660	0.416	1.000368	0.000090						
2460554.670	0.417	1.000349	0.000188						
2460554.680	0.418	0.999934	0.000449						
2460554.690	0.419	1.000127	0.000039						
2460554.700	0.420	1.000467	0.000430						
2460554.710	0.421	1.000099	0.000133						
2460554.720	0.422	1.000275	0.000002						
2460554.730	0.423	1.000040	0.000445						
2460554.740	0.424	1.000027	0.000322						
2460554.750	0.425	0.999979	0.000372						
2460554.760	0.426	1.000174	0.000105						
2460554.770	0.427	1.000474	0.000377						
2460554.780	0.428	1.000363	0.000247						
2460554.790	0.429	1.000111	0.000083						
2460554.800	0.430	0.999819	0.000051						
2460554.810	0.431	1.000253	0.000362						
2460554.820	0.432	0.999930	0.000362						
2460554.830	0.433	1.000383	0.000147						
2460554.840	0.434	1.000124	0.000332						
2460554.850	0.435	1.000338	0.000348						
2460554.860	0.436	1.000165	0.000171						
2460554.870	0.437	0.999908	0.000135						
2460554.880	0.438	1.000337	0.000466						
2460554.890	0.439	1.000168	0.000262						
2460554.900	0.440	1.000176	0.000271						
2460554.910	0.441	1.000144	0.000431						
2460554.920	0.442	0.999929	0.000185						
2460554.930	0.443	0.999809	0.000388						
2460554.940	0.444	1.000229	0.000452						
2460554.950	0.445	1.000043	0.000178						
2460554.960	0.446	1.000463	0.000417						
2460554.970	0.447	0.999965	0.000158						
2460554.980	0.448	0.999922	0.000469						
2460554.990	0.449	0.999978	0.000258						
2460555.000	0.450	1.000305	0.000083						
2460555.010	0.451	1.000173	0.000114						
2460555.020	0.452	1.000095	0.000250						
2460555.030	0.453	1.000014	0.000274						
2460555.040	0.454	0.999975	0.000288						
2460555.050	0.455	1.000181	0.000317						
2460555.060	0.456	1.000340	0.000390						
2460555.070	0.457	1.000287	0.000463						
2460555.080	0.458	1.000166	0.000358						
2460555.090	0.459	1.000089	0.000297						
2460555.100	0.460	1.000075	0.000439						
2460555.110	0.461	1.000074	0.000225						
2460555.120	0.462	0.999877	0.000206						
2460555.130	0.463	1.000398	0.000246						
2460555.140	0.464	1.000069	0.000290						
2460555.150	0.465	1.000324	0.000202						
2460555.160	0.466	1.000064	0.000354						
2460555.170	0.467	0.999807	0.000140						
2460555.180	0.468	1.000125	0.000218						
2460555.190	0.469	0.999985	0.000349						
2460555.200	0.470	1.000210	0.000388						
2460555.210	0.471	1.000263	0.000120						
2460555.220	0.472	1.000036	0.000050						
2460555.230	0.473	1.000151	0.000284						
2460555.240	0.474	0.999825	0.000474						
2460555.250	0.475	1.000341	0.000027						
2460555.260	0.476	1.000337	0.000070						
2460555.270	0.477	1.000383	0.000334						
2460555.280	0.478	1.000459	0.000100						
2460555.290	0.479	1.000206	0.000154						
2460555.300	0.480	1.000290	0.000004						
2460555.310	0.481	0.999928	0.000152						
2460555.320	0.482	1.000371	0.000351						
2460555.330	0.483	1.000194	0.000086						
2460555.340	0.484	1.000050	0.000262						
2460555.350	0.485	1.000183	0.000467						
2460555.360	0.486	1.000121	0.000470						
2460555.370	0.487	1.000024	0.000197						
2460555.380	0.488	1.000109	0.000252						
2460555.390	0.489	1.000091	0.000001						
2460555.400	0.490	1.000053	0.000306						
2460555.410	0.491	1.000263	0.000213						
2460555.420	0.492	1.000150	0.000262						
2460555.430	0.493	0.999869	0.000228						
2460555.440	0.494	1.000398	0.000452						
2460555.450	0.495	1.000327	0.000139						
2460555.460	0.496	1.000422	0.000357						
2460555.470	0.497	1.000119	0.000227						
2460555.480	0.498	1.000209	0.000022						
2460555.490	0.499	1.000155	0.000307						
2460555.500	0.500	0.999934	0.000329						
2460555.510	0.501	1.000158	0.000250						
2460555.520	0.502	1.000211	0.000474						
2460555.530	0.503	0.999954	0.000315						
2460555.540	0.504	1.000216	0.000343						
2460555.550	0.505	1.000032	0.000191						
2460555.560	0.506	1.000224	0.000140						
2460555.570	0.507	1.000111	0.000225						
2460555.580	0.508	1.000264	0.000147						
2460555.590	0.509	1.000283	0.000166						
2460555.600	0.510	1.000061	0.000402						
2460555.610	0.511	0.999876	0.000242						
2460555.620	0.512	0.999878	0.000122						
2460555.630	0.513	1.000323	0.000496						
2460555.640	0.514	1.000134	0.000436						
2460555.650	0.515	1.000378	0.000298						
2460555.660	0.516	1.000060	0.000159						
2460555.670	0.517	1.000144	0.000065						
2460555.680	0.518	1.000191	0.000081						
2460555.690	0.519	1.000351	0.000272						
2460555.700	0.520	1.000064	0.000348						
2460555.710	0.521	1.000419	0.000113						
2460555.720	0.522	1.000358	0.000040						
2460555.730	0.523	1.000371	0.000194						
2460555.740	0.524	0.999932	0.000252						
2460555.750	0.525	0.999965	0.000442						
2460555.760	0.526	1.000065	0.000492						
2460555.770	0.527	1.000266	0.000138						
2460555.780	0.528	1.000495	0.000042						
2460555.790	0.529	1.000007	0.000397						
2460555.800	0.530	1.000290	0.000472						
2460555.810	0.531	1.000134	0.000451						
2460555.820	0.532	0.999929	0.000149						
2460555.830	0.533	1.000341	0.000279						
2460555.840	0.534	1.000201	0.000074						
2460555.850	0.535	1.000018	0.000229						
2460555.860	0.536	1.000212	0.000360						
2460555.870	0.537	1.000273	0.000259						
2460555.880	0.538	1.000085	0.000405						
2460555.890	0.539	1.000274	0.000314						
2460555.900	0.540	1.000441	0.000191						
2460555.910	0.541	0.999996	0.000046						
2460555.920	0.542	0.999897	0.000187						
2460555.930	0.543	0.999991	0.000270						
2460555.940	0.544	1.000250	0.000207						
2460555.950	0.545	1.000101	0.000436						
2460555.960	0.546	1.000074	0.000457						
2460555.970	0.547	1.000105	0.000051						
2460555.980	0.548	1.000268	0.000161						
2460555.990	0.549	0.999865	0.000242						
2460556.000	0.550	0.999983	0.000229						
2460556.010	0.551	1.000293	0.000402						
2460556.020	0.552	1.000085	0.000247						
2460556.030	0.553	1.000420	0.000476						
2460556.040	0.554	1.000141	0.000069						
2460556.050	0.555	1.000244	0.000353						
2460556.060	0.556	1.000290	0.000434						
2460556.070	0.557	1.000336	0.000198						
2460556.080	0.558	1.000088	0.000148						
2460556.090	0.559	1.000456	0.000478						
2460556.100	0.560	1.000279	0.000074						
2460556.110	0.561	0.999855	0.000257						
2460556.120	0.562	1.000341	0.000203						
2460556.130	0.563	1.000309	0.000207						
2460556.140	0.564	1.000229	0.000468						
2460556.150	0.565	1.000485	0.000392						
2460556.160	0.566	1.000134	0.000248						
2460556.170	0.567	1.000248	0.000123						
2460556.180	0.568	1.000237	0.000496						
2460556.190	0.569	0.999908	0.000088						
2460556.200	0.570	1.000040	0.000198						
2460556.210	0.571	1.000426	0.000012						
2460556.220	0.572	0.999956	0.000489						
2460556.230	0.573	1.000298	0.000005						
2460556.240	0.574	1.000285	0.000403						
2460556.250	0.575	1.000382	0.000475						
2460556.260	0.576	1.000494	0.000044						
2460556.270	0.577	1.000476	0.000290						
2460556.280	0.578	1.000335	0.000310						
2460556.290	0.579	1.000281	0.000263						
2460556.300	0.580	1.000245	0.000124						
2460556.310	0.581	1.000286	0.000374						
2460556.320	0.582	1.000050	0.000162						
2460556.330	0.583	1.000297	0.000114						
2460556.340	0.584	1.000262	0.000084						
2460556.350	0.585	1.000281	0.000488						
2460556.360	0.586	0.999902	0.000013						
2460556.370	0.587	1.000090	0.000068						
2460556.380	0.588	1.000171	0.000431						
2460556.390	0.589	1.000070	0.000264						
2460556.400	0.590	1.000335	0.000374						
2460556.410	0.591	0.999992	0.000013						
2460556.420	0.592	1.000147	0.000202						
2460556.430	0.593	0.999961	0.000195						
2460556.440	0.594	1.000117	0.000363						
2460556.450	0.595	1.000176	0.000375						
2460556.460	0.596	1.000485	0.000213						
2460556.470	0.597	1.000279	0.000101						
2460556.480	0.598	1.000159	0.000153						
2460556.490	0.599	0.999909	0.000399						
2460556.500	0.600	1.000109	0.000124						
2460556.510	0.601	1.000107	0.000438						
2460556.520	0.602	1.000383	0.000495						
2460556.530	0.603	1.000057	0.000260						
2460556.540	0.604	1.000106	0.000372						
2460556.550	0.605	0.999977	0.000194						
2460556.560	0.606	0.999947	0.000283						
2460556.570	0.607	1.000468	0.000249						
2460556.580	0.608	1.000452	0.000248						
2460556.590	0.609	1.000025	0.000364						
2460556.600	0.610	1.000338	0.000051						
2460556.610	0.611	1.000109	0.000412						
2460556.620	0.612	1.000099	0.000320						
2460556.630	0.613	0.999908	0.000043						
2460556.640	0.614	1.000330	0.000119						
2460556.650	0.615	1.000232	0.000348						
2460556.660	0.616	1.000352	0.000352						
2460556.670	0.617	0.999919	0.000299						
2460556.680	0.618	1.000173	0.000155						
2460556.690	0.619	1.000145	0.000159						
2460556.700	0.620	1.000459	0.000456						
2460556.710	0.621	1.000094	0.000345						
2460556.720	0.622	1.000146	0.000209						
2460556.730	0.623	0.999927	0.000185						
2460556.740	0.624	0.999875	0.000264						
2460556.750	0.625	1.000397	0.000269						
2460556.760	0.626	1.000247	0.000122						
2460556.770	0.627	1.000210	0.000448						
2460556.780	0.628	1.000270	0.000362						
2460556.790	0.629	1.000030	0.000005						
2460556.800	0.630	0.999853	0.000475						
2460556.810	0.631	1.000267	0.000125						
2460556.820	0.632	1.000206	0.000201						
2460556.830	0.633	1.000333	0.000450						
2460556.840	0.634	1.000308	0.000355						
2460556.850	0.635	0.999990	0.000123						
2460556.860	0.636	0.999999	0.000425						
2460556.870	0.637	1.000267	0.000215						
2460556.880	0.638	1.000288	0.000178						
2460556.890	0.639	1.000298	0.000206						
2460556.900	0.640	1.000019	0.000364						
2460556.910	0.641	1.000268	0.000365						
2460556.920	0.642	0.999980	0.000354						
2460556.930	0.643	1.000068	0.000353						
2460556.940	0.644	1.000251	0.000017						
2460556.950	0.645	1.000328	0.000226						
2460556.960	0.646	1.000381	0.000144						
2460556.970	0.647	1.000237	0.000253						
2460556.980	0.648	1.000363	0.000289						
2460556.990	0.649	0.999818	0.000493						
2460557.000	0.650	1.000156	0.000386						
2460557.010	0.651	1.000261	0.000240						
2460557.020	0.652	1.000246	0.000369						
2460557.030	0.653	1.000264	0.000304						
2460557.040	0.654	1.000236	0.000181						
2460557.050	0.655	1.000144	0.000281						
2460557.060	0.656	1.000006	0.000017						
2460557.070	0.657	1.000228	0.000151						
2460557.080	0.658	1.000121	0.000399						
2460557.090	0.659	1.000186	0.000134						
2460557.100	0.660	0.999957	0.000332						
2460557.110	0.661	1.000167	0.000205						
2460557.120	0.662	1.000111	0.000403						
2460557.130	0.663	0.999902	0.000032						
2460557.140	0.664	1.000329	0.000209						
2460557.150	0.665	1.000311	0.000197						
2460557.160	0.666	1.000396	0.000431						
2460557.170	0.667	0.999963	0.000453						
2460557.180	0.668	1.000254	0.000383						
2460557.190	0.669	1.000049	0.000368						
2460557.200	0.670	1.000081	0.000158						
2460557.210	0.671	1.000043	0.000493						
2460557.220	0.672	1.000298	0.000148						
2460557.230	0.673	1.000106	0.000221						
2460557.240	0.674	0.999978	0.000414						
2460557.250	0.675	0.999913	0.000210						
2460557.260	0.676	1.000368	0.000036						
2460557.270	0.677	1.000398	0.000177						
2460557.280	0.678	1.000132	0.000359						
2460557.290	0.679	1.000110	0.000332						
2460557.300	0.680	1.000184	0.000211						
2460557.310	0.681	1.000217	0.000092						
2460557.320	0.682	1.000168	0.000374						
2460557.330	0.683	1.000294	0.000455						
2460557.340	0.684	1.000453	0.000036						
2460557.350	0.685	1.000274	0.000493						
2460557.360	0.686	1.000291	0.000255						
2460557.370	0.687	1.000161	0.000185						
2460557.380	0.688	1.000079	0.000493						
2460557.390	0.689	1.000429	0.000106						
2460557.400	0.690	1.000011	0.000377						
2460557.410	0.691	1.000358	0.000140						
2460557.420	0.692	0.999909	0.000258						
2460557.430	0.693	1.000161	0.000159						
2460557.440	0.694	1.000081	0.000478						
2460557.450	0.695	1.000219	0.000386						
2460557.460	0.696	1.000342	0.000488						
2460557.470	0.697	1.000095	0.000086						
2460557.480	0.698	1.000269	0.000349						
2460557.490	0.699	0.999973	0.000114						
2460557.500	0.700	1.000022	0.000442						
2460557.510	0.701	1.000473	0.000093						
2460557.520	0.702	1.000366	0.000072						
2460557.530	0.703	1.000460	0.000008						
2460557.540	0.704	1.000150	0.000073						
2460557.550	0.705	1.000243	0.000307						
2460557.560	0.706	1.000299	0.000316						
2460557.570	0.707	1.000129	0.000232						
2460557.580	0.708	1.000352	0.000329						
2460557.590	0.709	1.000457	0.000125						
